date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-04-04,MDKA.JK,28413244.09,252886190.85,-224472946.76
2018-04-05,MDKA.JK,135691855.88,91840602.53,43851253.34
2018-04-06,MDKA.JK,102003043.33,141100191.48,-39097148.16
2018-04-09,MDKA.JK,12642184.85,9477104.69,3165080.16
2018-04-10,MDKA.JK,54618981.89,16096330.05,38522651.84
2018-04-11,MDKA.JK,2243981.26,3449312.03,-1205330.76
2018-04-12,MDKA.JK,45676980.69,129210311.57,-83533330.89
2018-04-13,MDKA.JK,17521057.97,19944740.48,-2423682.51
2018-04-16,MDKA.JK,0.0,0.0,0.0
2018-04-17,MDKA.JK,0.0,0.0,0.0
2018-04-18,MDKA.JK,9039796.48,6834605.02,2205191.46
2018-04-19,MDKA.JK,0.0,0.0,0.0
2018-04-20,MDKA.JK,0.0,0.0,0.0
2018-04-23,MDKA.JK,45712388.96,45163615.63,548773.33
2018-04-24,MDKA.JK,15998223.93,31320541.67,-15322317.75
2018-04-25,MDKA.JK,0.0,0.0,0.0
2018-04-26,MDKA.JK,0.0,0.0,0.0
2018-04-27,MDKA.JK,0.0,0.0,0.0
2018-04-30,MDKA.JK,5573639.88,39539556.11,-33965916.24
2018-05-01,MDKA.JK,0.0,0.0,0.0
2018-05-02,MDKA.JK,118666487.12,101770367.48,16896119.63
2018-05-03,MDKA.JK,20725664.77,18839682.98,1885981.79
2018-05-04,MDKA.JK,32573081.09,35224413.16,-2651332.07
2018-05-07,MDKA.JK,86423440.11,32157196.09,54266244.02
2018-05-08,MDKA.JK,23569838.53,65079371.41,-41509532.88
2018-05-09,MDKA.JK,8496036.62,4185049.63,4310986.99
2018-05-10,MDKA.JK,0.0,0.0,0.0
2018-05-11,MDKA.JK,46868788.56,39827900.89,7040887.67
2018-05-14,MDKA.JK,28639043.06,34693183.83,-6054140.77
2018-05-15,MDKA.JK,4417163.06,4156560.41,260602.65
2018-05-16,MDKA.JK,7259076.27,9743280.1,-2484203.83
2018-05-17,MDKA.JK,4879943.19,4649100.16,230843.03
2018-05-18,MDKA.JK,6800981.67,10148418.3,-3347436.63
2018-05-21,MDKA.JK,20827934.26,14057359.42,6770574.84
2018-05-22,MDKA.JK,330716252.85,259171779.06,71544473.79
2018-05-23,MDKA.JK,19624781.9,16216531.75,3408250.15
2018-05-24,MDKA.JK,61533334.01,70372614.09,-8839280.08
2018-05-25,MDKA.JK,30164045.6,8309903.38,21854142.22
2018-05-28,MDKA.JK,44637954.09,8566174.76,36071779.33
2018-05-29,MDKA.JK,0.0,0.0,0.0
2018-05-30,MDKA.JK,283949179.71,652961818.35,-369012638.65
2018-05-31,MDKA.JK,21527830.75,21003362.05,524468.7
2018-06-01,MDKA.JK,0.0,0.0,0.0
2018-06-04,MDKA.JK,7415194.58,5647884.82,1767309.76
2018-06-05,MDKA.JK,1290707248.58,1872656395.8,-581949147.21
2018-06-06,MDKA.JK,3139268.63,2121270.56,1017998.06
2018-06-07,MDKA.JK,278935312.67,158375609.0,120559703.67
2018-06-08,MDKA.JK,33170933.61,49691298.42,-16520364.81
2018-06-11,MDKA.JK,0.0,0.0,0.0
2018-06-12,MDKA.JK,0.0,0.0,0.0
2018-06-13,MDKA.JK,0.0,0.0,0.0
2018-06-14,MDKA.JK,0.0,0.0,0.0
2018-06-15,MDKA.JK,0.0,0.0,0.0
2018-06-18,MDKA.JK,0.0,0.0,0.0
2018-06-19,MDKA.JK,0.0,0.0,0.0
2018-06-20,MDKA.JK,1080936569.51,544637449.92,536299119.59
2018-06-21,MDKA.JK,1724018650.75,187330196.1,1536688454.65
2018-06-22,MDKA.JK,96619993.5,71568191.2,25051802.3
2018-06-25,MDKA.JK,53130069.59,43463943.12,9666126.48
2018-06-26,MDKA.JK,57411870.8,47084003.71,10327867.09
2018-06-27,MDKA.JK,12811019.97,11343051.63,1467968.34
2018-06-28,MDKA.JK,31096903.6,41152833.12,-10055929.52
2018-06-29,MDKA.JK,488487234.57,6046017.46,482441217.11
2018-07-02,MDKA.JK,0.0,121529292.8,-121529292.8
2018-07-03,MDKA.JK,10908852.43,17649930.08,-6741077.65
2018-07-04,MDKA.JK,34075224.46,99317824.08,-65242599.61
2018-07-05,MDKA.JK,92336662.68,96926500.65,-4589837.97
2018-07-06,MDKA.JK,48662149.5,45250357.8,3411791.7
2018-07-09,MDKA.JK,105164849.7,37539679.92,67625169.78
2018-07-10,MDKA.JK,9871119.11,10044659.26,-173540.15
2018-07-11,MDKA.JK,20690244.55,11558736.2,9131508.36
2018-07-12,MDKA.JK,11718482.61,8408228.89,3310253.72
2018-07-13,MDKA.JK,3611806.03,2932107.45,679698.58
2018-07-16,MDKA.JK,3425851.78,3147517.64,278334.13
2018-07-17,MDKA.JK,27366546.72,17713827.8,9652718.92
2018-07-18,MDKA.JK,6800316.74,5984821.08,815495.66
2018-07-19,MDKA.JK,32990447.5,74583454.53,-41593007.03
2018-07-20,MDKA.JK,76646713.45,81311588.59,-4664875.14
2018-07-23,MDKA.JK,6678597.33,6095057.51,583539.82
2018-07-24,MDKA.JK,45547695.96,45569503.38,-21807.42
2018-07-25,MDKA.JK,35479329.88,67590376.15,-32111046.27
2018-07-26,MDKA.JK,24861522.21,14305904.26,10555617.95
2018-07-27,MDKA.JK,70604191.11,147980909.98,-77376718.87
2018-07-30,MDKA.JK,28854869.67,31240936.58,-2386066.91
2018-07-31,MDKA.JK,36430801.19,85162424.29,-48731623.09
2018-08-01,MDKA.JK,177261962.33,84422417.57,92839544.76
2018-08-02,MDKA.JK,63136163.57,82076682.78,-18940519.21
2018-08-03,MDKA.JK,5375492.07,7943861.93,-2568369.87
2018-08-06,MDKA.JK,30635801.59,22664262.69,7971538.89
2018-08-07,MDKA.JK,90760879.87,50432676.58,40328203.29
2018-08-08,MDKA.JK,164564717.23,204736019.69,-40171302.46
2018-08-09,MDKA.JK,37851142.26,66764541.32,-28913399.06
2018-08-10,MDKA.JK,84581492.36,51155196.2,33426296.16
2018-08-13,MDKA.JK,55562385.81,40462541.31,15099844.5
2018-08-14,MDKA.JK,289164986.5,54863996.24,234300990.26
2018-08-15,MDKA.JK,41888023.02,208319882.0,-166431858.98
2018-08-16,MDKA.JK,37495541.3,11722934.66,25772606.64
2018-08-17,MDKA.JK,0.0,0.0,0.0
2018-08-20,MDKA.JK,28733366.15,34824005.16,-6090639.01
2018-08-21,MDKA.JK,104334171.65,301521476.12,-197187304.47
2018-08-22,MDKA.JK,0.0,0.0,0.0
2018-08-23,MDKA.JK,355977279.93,614938806.5,-258961526.56
2018-08-24,MDKA.JK,11863216.67,13732655.87,-1869439.2
2018-08-27,MDKA.JK,73595767.29,101661726.97,-28065959.69
2018-08-28,MDKA.JK,32316102.91,201081667.56,-168765564.65
2018-08-29,MDKA.JK,542229351.43,522281305.12,19948046.31
2018-08-30,MDKA.JK,243192360.83,234947226.09,8245134.74
2018-08-31,MDKA.JK,193324110.93,181990309.36,11333801.57
2018-09-03,MDKA.JK,22607864.33,48764570.85,-26156706.53
2018-09-04,MDKA.JK,124254804.9,70744878.83,53509926.07
2018-09-05,MDKA.JK,170317866.66,516484290.66,-346166424.0
2018-09-06,MDKA.JK,6685544.36,1869114.26,4816430.1
2018-09-07,MDKA.JK,38731330.05,38947312.77,-215982.72
2018-09-10,MDKA.JK,163780337.56,188678795.48,-24898457.92
2018-09-11,MDKA.JK,0.0,0.0,0.0
2018-09-12,MDKA.JK,80514641.26,82428419.95,-1913778.69
2018-09-13,MDKA.JK,90271825.23,73445127.59,16826697.64
2018-09-14,MDKA.JK,62500828.09,70709404.14,-8208576.05
2018-09-17,MDKA.JK,256515192.28,152184458.55,104330733.73
2018-09-18,MDKA.JK,24888154.6,18526214.54,6361940.06
2018-09-19,MDKA.JK,14914197.25,13701569.83,1212627.42
2018-09-20,MDKA.JK,107818556.11,34425055.04,73393501.08
2018-09-21,MDKA.JK,56178210.04,52432327.75,3745882.29
2018-09-24,MDKA.JK,81645524.41,138801311.12,-57155786.71
2018-09-25,MDKA.JK,157269163.93,78025855.3,79243308.63
2018-09-26,MDKA.JK,67672867.86,111295734.22,-43622866.36
2018-09-27,MDKA.JK,147746186.01,94979968.09,52766217.92
2018-09-28,MDKA.JK,536804551.91,811886238.86,-275081686.95
2018-10-01,MDKA.JK,44961724.1,15836521.36,29125202.74
2018-10-02,MDKA.JK,35736775.02,114470466.4,-78733691.38
2018-10-03,MDKA.JK,33537130.76,13577779.17,19959351.59
2018-10-04,MDKA.JK,67064128.0,50328374.44,16735753.56
2018-10-05,MDKA.JK,84381706.69,71693514.72,12688191.97
2018-10-08,MDKA.JK,42960867.24,27635141.27,15325725.97
2018-10-09,MDKA.JK,24485991.35,16893404.59,7592586.76
2018-10-10,MDKA.JK,13842235.0,10980622.8,2861612.2
2018-10-11,MDKA.JK,4352531.4,5034202.86,-681671.46
2018-10-12,MDKA.JK,48726297.34,61499067.83,-12772770.49
2018-10-15,MDKA.JK,18638717.97,17641482.86,997235.1
2018-10-16,MDKA.JK,3888978.99,3765712.17,123266.82
2018-10-17,MDKA.JK,106428546.1,77713756.19,28714789.92
2018-10-18,MDKA.JK,10320692.62,43122480.18,-32801787.56
2018-10-19,MDKA.JK,21660652.51,7032528.81,14628123.7
2018-10-22,MDKA.JK,34853176.38,24955575.15,9897601.23
2018-10-23,MDKA.JK,3366396.83,3725269.43,-358872.61
2018-10-24,MDKA.JK,1205767.13,1114786.51,90980.61
2018-10-25,MDKA.JK,10942813.45,9252020.49,1690792.96
2018-10-26,MDKA.JK,11624631.09,14549608.5,-2924977.41
2018-10-29,MDKA.JK,13198440.51,40831306.76,-27632866.24
2018-10-30,MDKA.JK,3102858.19,2346730.24,756127.95
2018-10-31,MDKA.JK,12673078.76,12490777.73,182301.03
2018-11-01,MDKA.JK,244348122.81,75892157.52,168455965.28
2018-11-02,MDKA.JK,128568807.89,199658675.61,-71089867.72
2018-11-05,MDKA.JK,1495781.68,1380569.37,115212.31
2018-11-06,MDKA.JK,37488779.22,79039600.26,-41550821.04
2018-11-07,MDKA.JK,4360644.21,3759145.94,601498.27
2018-11-08,MDKA.JK,112626232.02,124777724.76,-12151492.74
2018-11-09,MDKA.JK,10215979.85,11685612.28,-1469632.43
2018-11-12,MDKA.JK,19052277.92,21056330.8,-2004052.88
2018-11-13,MDKA.JK,14077409.99,15873811.92,-1796401.93
2018-11-14,MDKA.JK,8579049.57,5339180.37,3239869.2
2018-11-15,MDKA.JK,2098126.33,1806611.21,291515.11
2018-11-16,MDKA.JK,137344.7,163531.52,-26186.81
2018-11-19,MDKA.JK,26588586.53,23933946.85,2654639.69
2018-11-20,MDKA.JK,0.0,0.0,0.0
2018-11-21,MDKA.JK,228812848.39,274623350.09,-45810501.7
2018-11-22,MDKA.JK,8939382.66,5712981.39,3226401.27
2018-11-23,MDKA.JK,39586707.42,38807047.59,779659.83
2018-11-26,MDKA.JK,14742210.79,16537275.66,-1795064.87
2018-11-27,MDKA.JK,1202821.93,1137527.26,65294.68
2018-11-28,MDKA.JK,9306626.74,9186358.53,120268.21
2018-11-29,MDKA.JK,6686742.34,8048704.18,-1361961.84
2018-11-30,MDKA.JK,6597388.88,7837052.28,-1239663.4
2018-12-03,MDKA.JK,11511708.86,10830687.71,681021.15
2018-12-04,MDKA.JK,9615942.95,10407159.32,-791216.37
2018-12-05,MDKA.JK,14321014.84,26796002.74,-12474987.9
2018-12-06,MDKA.JK,32777479.86,11408726.43,21368753.43
2018-12-07,MDKA.JK,52899785.81,37712233.93,15187551.88
2018-12-10,MDKA.JK,89620508.08,56008243.58,33612264.49
2018-12-11,MDKA.JK,26243000.88,50812677.62,-24569676.74
2018-12-12,MDKA.JK,3660971.03,3878794.55,-217823.52
2018-12-13,MDKA.JK,1194073.51,1024974.81,169098.7
2018-12-14,MDKA.JK,409051290.16,284111731.29,124939558.87
2018-12-17,MDKA.JK,2090299.05,1815336.16,274962.89
2018-12-18,MDKA.JK,8100492.05,6620321.39,1480170.65
2018-12-19,MDKA.JK,9671662.27,10281464.99,-609802.71
2018-12-20,MDKA.JK,16298567.83,22011924.04,-5713356.22
2018-12-21,MDKA.JK,49786117.89,17315037.99,32471079.9
2018-12-24,MDKA.JK,0.0,0.0,0.0
2018-12-25,MDKA.JK,0.0,0.0,0.0
2018-12-26,MDKA.JK,429603153.15,0.0,429603153.15
2018-12-27,MDKA.JK,1623835831.98,310217504.85,1313618327.14
2018-12-28,MDKA.JK,46627519.62,177518764.19,-130891244.57
2018-12-31,MDKA.JK,0.0,0.0,0.0
2019-01-01,MDKA.JK,0.0,0.0,0.0
2019-01-02,MDKA.JK,10639017.28,56591095.23,-45952077.95
2019-01-03,MDKA.JK,30439881.16,80488939.61,-50049058.45
2019-01-04,MDKA.JK,244070985.98,142805853.39,101265132.6
2019-01-07,MDKA.JK,111366418.09,65333808.06,46032610.04
2019-01-08,MDKA.JK,94102760.83,44634223.6,49468537.24
2019-01-09,MDKA.JK,37403194.38,84028812.09,-46625617.72
2019-01-10,MDKA.JK,17830254.54,18815915.56,-985661.02
2019-01-11,MDKA.JK,5287941.29,5742974.41,-455033.12
2019-01-14,MDKA.JK,10874298.0,6449559.1,4424738.91
2019-01-15,MDKA.JK,233524755.8,109062223.87,124462531.93
2019-01-16,MDKA.JK,55709278.95,162328179.61,-106618900.66
2019-01-17,MDKA.JK,3651400.16,2260063.43,1391336.73
2019-01-18,MDKA.JK,36638981.67,124349432.42,-87710450.75
2019-01-21,MDKA.JK,113949193.41,86036899.7,27912293.71
2019-01-22,MDKA.JK,4080809.95,5013276.11,-932466.16
2019-01-23,MDKA.JK,148980313.97,184056228.91,-35075914.94
2019-01-24,MDKA.JK,4067381.18,4386942.04,-319560.86
2019-01-25,MDKA.JK,5582349.21,4235411.93,1346937.28
2019-01-28,MDKA.JK,17697410.33,14571947.94,3125462.4
2019-01-29,MDKA.JK,341880969.4,223561253.73,118319715.67
2019-01-30,MDKA.JK,51576340.62,23361970.35,28214370.26
2019-01-31,MDKA.JK,57560110.15,35749819.49,21810290.65
2019-02-01,MDKA.JK,159788788.03,86218563.88,73570224.16
2019-02-04,MDKA.JK,20512081.67,11591780.96,8920300.71
2019-02-05,MDKA.JK,0.0,0.0,0.0
2019-02-06,MDKA.JK,54541813.11,49140082.06,5401731.05
2019-02-07,MDKA.JK,38451602.5,57931445.96,-19479843.46
2019-02-08,MDKA.JK,41170416.64,34292256.77,6878159.87
2019-02-11,MDKA.JK,48354911.97,38720945.69,9633966.27
2019-02-12,MDKA.JK,36511475.92,91764366.53,-55252890.61
2019-02-13,MDKA.JK,161041821.02,79131348.09,81910472.93
2019-02-14,MDKA.JK,73299587.15,65851818.4,7447768.75
2019-02-15,MDKA.JK,83937541.45,83007026.72,930514.74
2019-02-18,MDKA.JK,59696255.46,40417743.7,19278511.76
2019-02-19,MDKA.JK,50352890.06,85827774.92,-35474884.85
2019-02-20,MDKA.JK,48414494.6,35534268.76,12880225.84
2019-02-21,MDKA.JK,331360117.68,287739530.57,43620587.11
2019-02-22,MDKA.JK,30172806.82,24538292.96,5634513.86
2019-02-25,MDKA.JK,135822572.63,230719576.4,-94897003.77
2019-02-26,MDKA.JK,20106782.64,19186506.6,920276.05
2019-02-27,MDKA.JK,24506326.93,18751249.62,5755077.31
2019-02-28,MDKA.JK,267372430.36,224660633.39,42711796.97
2019-03-01,MDKA.JK,53264024.01,70089294.43,-16825270.42
2019-03-04,MDKA.JK,34266387.91,37975922.63,-3709534.73
2019-03-05,MDKA.JK,97604841.45,129304090.92,-31699249.48
2019-03-06,MDKA.JK,35063533.55,32555031.12,2508502.43
2019-03-07,MDKA.JK,0.0,0.0,0.0
2019-03-08,MDKA.JK,48278163.53,55431889.65,-7153726.12
2019-03-11,MDKA.JK,423716.54,344396.22,79320.32
2019-03-12,MDKA.JK,91538786.75,77174918.46,14363868.29
2019-03-13,MDKA.JK,2591072.41,3565060.67,-973988.26
2019-03-14,MDKA.JK,66384240.13,109233154.06,-42848913.94
2019-03-15,MDKA.JK,40488822.07,76385780.15,-35896958.08
2019-03-18,MDKA.JK,16025679.29,5396993.42,10628685.87
2019-03-19,MDKA.JK,37880618.63,39480328.14,-1599709.51
2019-03-20,MDKA.JK,33451.61,31041.47,2410.14
2019-03-21,MDKA.JK,69128598.95,65498212.39,3630386.56
2019-03-22,MDKA.JK,1565292.33,1967140.29,-401847.95
2019-03-25,MDKA.JK,1173860.47,1394830.06,-220969.59
2019-03-26,MDKA.JK,8280697.94,9714426.52,-1433728.58
2019-03-27,MDKA.JK,74783458.5,119163499.53,-44380041.02
2019-03-28,MDKA.JK,7411633.65,5575607.27,1836026.38
2019-03-29,MDKA.JK,88555792.61,87896781.48,659011.13
2019-04-01,MDKA.JK,10786533.15,12422852.3,-1636319.15
2019-04-02,MDKA.JK,34173575.03,30532598.23,3640976.8
2019-04-03,MDKA.JK,0.0,0.0,0.0
2019-04-04,MDKA.JK,150237828.95,125121110.26,25116718.69
2019-04-05,MDKA.JK,44278668.85,47542588.03,-3263919.18
2019-04-08,MDKA.JK,85137700.9,80039820.29,5097880.61
2019-04-09,MDKA.JK,2515408.2,3233274.83,-717866.63
2019-04-10,MDKA.JK,106084725.98,68283654.73,37801071.25
2019-04-11,MDKA.JK,3857301186.83,24782386.77,3832518800.06
2019-04-12,MDKA.JK,172483034.0,376301109.35,-203818075.34
2019-04-15,MDKA.JK,100511261.84,46882368.62,53628893.23
2019-04-16,MDKA.JK,258094273.9,260427979.67,-2333705.77
2019-04-17,MDKA.JK,0.0,0.0,0.0
2019-04-18,MDKA.JK,63655137.4,64093369.46,-438232.05
2019-04-19,MDKA.JK,0.0,0.0,0.0
2019-04-22,MDKA.JK,323734826.0,217207992.96,106526833.04
2019-04-23,MDKA.JK,26388611.22,29974628.04,-3586016.82
2019-04-24,MDKA.JK,277215873.0,258332487.38,18883385.63
2019-04-25,MDKA.JK,42770168.2,39144320.97,3625847.23
2019-04-26,MDKA.JK,18281509.75,14959608.79,3321900.96
2019-04-29,MDKA.JK,49947129.47,51603080.03,-1655950.56
2019-04-30,MDKA.JK,224079943.04,189367231.52,34712711.52
2019-05-01,MDKA.JK,0.0,0.0,0.0
2019-05-02,MDKA.JK,52024323.49,67365558.62,-15341235.13
2019-05-03,MDKA.JK,64776391.07,69858631.06,-5082239.98
2019-05-06,MDKA.JK,202708610.91,119864421.38,82844189.53
2019-05-07,MDKA.JK,81994766.21,88569129.5,-6574363.29
2019-05-08,MDKA.JK,7695909.42,10352318.97,-2656409.55
2019-05-09,MDKA.JK,25097558.16,27147788.48,-2050230.33
2019-05-10,MDKA.JK,150298487.66,99952413.94,50346073.72
2019-05-13,MDKA.JK,216688313.54,294946044.65,-78257731.11
2019-05-14,MDKA.JK,39347044.41,44077836.79,-4730792.38
2019-05-15,MDKA.JK,19909793.68,28012301.66,-8102507.98
2019-05-16,MDKA.JK,11070766.43,16602852.54,-5532086.1
2019-05-17,MDKA.JK,8893175.2,9271113.04,-377937.83
2019-05-20,MDKA.JK,10678710.02,14282203.04,-3603493.02
2019-05-21,MDKA.JK,23356318.37,21706122.57,1650195.81
2019-05-22,MDKA.JK,29517767.84,30271396.41,-753628.57
2019-05-23,MDKA.JK,12285293.87,5876731.37,6408562.5
2019-05-24,MDKA.JK,238134498.07,242322918.35,-4188420.28
2019-05-27,MDKA.JK,134914980.14,194413643.03,-59498662.89
2019-05-28,MDKA.JK,448230667.23,211401892.92,236828774.31
2019-05-29,MDKA.JK,166068549.37,121662902.16,44405647.21
2019-05-30,MDKA.JK,0.0,0.0,0.0
2019-05-31,MDKA.JK,912734776.65,475655771.73,437079004.92
2019-06-03,MDKA.JK,0.0,0.0,0.0
2019-06-04,MDKA.JK,0.0,0.0,0.0
2019-06-05,MDKA.JK,0.0,0.0,0.0
2019-06-06,MDKA.JK,0.0,0.0,0.0
2019-06-07,MDKA.JK,0.0,0.0,0.0
2019-06-10,MDKA.JK,92178382.1,104583828.64,-12405446.54
2019-06-11,MDKA.JK,539995245.33,720551673.06,-180556427.73
2019-06-12,MDKA.JK,421912097.49,493990706.24,-72078608.76
2019-06-13,MDKA.JK,87387215.16,94777864.82,-7390649.66
2019-06-14,MDKA.JK,15793558.67,8523455.52,7270103.15
2019-06-17,MDKA.JK,17403600.41,30798109.48,-13394509.07
2019-06-18,MDKA.JK,168440643.04,125758333.9,42682309.14
2019-06-19,MDKA.JK,240161688.5,42782295.19,197379393.31
2019-06-20,MDKA.JK,391893029.28,263752806.43,128140222.85
2019-06-21,MDKA.JK,288512655.45,265447099.94,23065555.51
2019-06-24,MDKA.JK,772900126.13,191271264.96,581628861.17
2019-06-25,MDKA.JK,944445694.83,287567832.31,656877862.52
2019-06-26,MDKA.JK,180186522.29,178534624.59,1651897.7
2019-06-27,MDKA.JK,237797666.34,312710036.47,-74912370.13
2019-06-28,MDKA.JK,2775033111.41,2087138329.78,687894781.63
2019-07-01,MDKA.JK,962316688.44,1312763129.06,-350446440.61
2019-07-02,MDKA.JK,625393182.62,797844257.74,-172451075.12
2019-07-03,MDKA.JK,314988477.63,340777738.27,-25789260.65
2019-07-04,MDKA.JK,2251290349.3,1970363772.47,280926576.83
2019-07-05,MDKA.JK,1335566528.81,1647541842.66,-311975313.85
2019-07-08,MDKA.JK,664793832.21,883208108.65,-218414276.43
2019-07-09,MDKA.JK,653078518.57,1183575579.98,-530497061.41
2019-07-10,MDKA.JK,1244688470.62,614232949.95,630455520.67
2019-07-11,MDKA.JK,1058321317.13,1067777677.58,-9456360.44
2019-07-12,MDKA.JK,1156433702.52,1155572539.37,861163.15
2019-07-15,MDKA.JK,1226129738.1,880486578.71,345643159.39
2019-07-16,MDKA.JK,1291880870.04,1548428006.46,-256547136.42
2019-07-17,MDKA.JK,3690644865.56,3716216287.11,-25571421.54
2019-07-18,MDKA.JK,7420050152.15,6794431988.31,625618163.84
2019-07-19,MDKA.JK,7299391601.79,1733415451.06,5565976150.73
2019-07-22,MDKA.JK,13467444001.67,10450436639.08,3017007362.6
2019-07-23,MDKA.JK,2526114953.21,3022877124.37,-496762171.15
2019-07-24,MDKA.JK,17715178567.58,13870977419.64,3844201147.95
2019-07-25,MDKA.JK,11902924795.67,10859181673.04,1043743122.63
2019-07-26,MDKA.JK,11416678509.55,14262089973.06,-2845411463.5
2019-07-29,MDKA.JK,8963352251.96,9440490358.44,-477138106.48
2019-07-30,MDKA.JK,11733469147.81,10601710719.01,1131758428.8
2019-07-31,MDKA.JK,13358332896.42,12827219275.21,531113621.21
2019-08-01,MDKA.JK,8524432623.34,9184547764.09,-660115140.75
2019-08-02,MDKA.JK,5224405886.51,4539680425.42,684725461.09
2019-08-05,MDKA.JK,26526361524.3,8350979102.58,18175382421.72
2019-08-06,MDKA.JK,44274263513.09,12142275920.23,32131987592.86
2019-08-07,MDKA.JK,9019572176.42,9090239657.78,-70667481.36
2019-08-08,MDKA.JK,20937682122.34,16039788145.3,4897893977.03
2019-08-09,MDKA.JK,7332559811.23,6929816797.77,402743013.47
2019-08-12,MDKA.JK,9297788819.79,11874430330.17,-2576641510.38
2019-08-13,MDKA.JK,30421449523.7,19233658960.91,11187790562.79
2019-08-14,MDKA.JK,30423852746.99,14551066859.83,15872785887.16
2019-08-15,MDKA.JK,25676402333.06,32270643346.85,-6594241013.79
